,waktu,id,username,teks,text,WordToken,SentToken,WordLemma
2572,2021-10-09 1:21:02,1446646856637845510,ria,alhamdulillah badan segerperasaan temen q vaksin 1 moderna sehat2 zaku koq bs ngedrop parah yak ngantuk parxe2x80xa6 ,alhamdulillah badan segerperasaan temen q vaksin 1 moderna sehat2 zaku koq bs ngedrop parah yak ngantuk parxe2x80xa6 ,"['alhamdulillah', 'badan', 'segerperasaan', 'temen', 'q', 'vaksin', '1', 'moderna', 'sehat2', 'zaku', 'koq', 'bs', 'ngedrop', 'parah', 'yak', 'ngantuk', 'parxe2x80xa6']",['alhamdulillah badan segerperasaan temen q vaksin 1 moderna sehat2 zaku koq bs ngedrop parah yak ngantuk parxe2x80xa6'],"['alhamdulillah', 'badan', 'segerperasaan', 'temen', 'q', 'vaksin', '1', 'moderna', 'sehat2', 'zaku', 'koq', 'b', 'ngedrop', 'parah', 'yak', 'ngantuk', 'parxe2x80xa6']"
2573,2021-10-09 1:17:33,1446645978287595531,Anugerah Perkara Tidak Berlaku Tahun Ini, cuba lihat data kadar vaksinasi dos peama tiga minggu lepas pfizersinovac dan enam hingga sembilanxe2x80xa6 , cuba lihat data kadar vaksinasi dos peama tiga minggu lepas pfizersinovac dan enam hingga sembilanxe2x80xa6 ,"['cuba', 'lihat', 'data', 'kadar', 'vaksinasi', 'dos', 'peama', 'tiga', 'minggu', 'lepas', 'pfizersinovac', 'dan', 'enam', 'hingga', 'sembilanxe2x80xa6']",[' cuba lihat data kadar vaksinasi dos peama tiga minggu lepas pfizersinovac dan enam hingga sembilanxe2x80xa6'],"['cuba', 'lihat', 'data', 'kadar', 'vaksinasi', 'do', 'peama', 'tiga', 'minggu', 'lepas', 'pfizersinovac', 'dan', 'enam', 'hingga', 'sembilanxe2x80xa6']"
2574,2021-10-09 1:16:21,1446645677384081413,Instagram : @IniMagelangKu,  jadwal amp daftar pesea vaksin sinovac di polres magelang hari ini ,  jadwal amp daftar pesea vaksin sinovac di polres magelang hari ini ,"['jadwal', 'amp', 'daftar', 'pesea', 'vaksin', 'sinovac', 'di', 'polres', 'magelang', 'hari', 'ini']",['  jadwal amp daftar pesea vaksin sinovac di polres magelang hari ini'],"['jadwal', 'amp', 'daftar', 'pesea', 'vaksin', 'sinovac', 'di', 'polres', 'magelang', 'hari', 'ini']"
2575,2021-10-09 1:11:26,1446644438789283842,Ria Handayani,pagi gais sudah vaksin kan segera  vaksin yok supaya kita bisa segera piknik kan vaksin salah satu syarat jikaxe2x80xa6 ,pagi gais sudah vaksin kan segera  vaksin yok supaya kita bisa segera piknik kan vaksin salah satu syarat jikaxe2x80xa6 ,"['pagi', 'gais', 'sudah', 'vaksin', 'kan', 'segera', 'vaksin', 'yok', 'supaya', 'kita', 'bisa', 'segera', 'piknik', 'kan', 'vaksin', 'salah', 'satu', 'syarat', 'jikaxe2x80xa6']",['pagi gais sudah vaksin kan segera  vaksin yok supaya kita bisa segera piknik kan vaksin salah satu syarat jikaxe2x80xa6'],"['pagi', 'gais', 'sudah', 'vaksin', 'kan', 'segera', 'vaksin', 'yok', 'supaya', 'kita', 'bisa', 'segera', 'piknik', 'kan', 'vaksin', 'salah', 'satu', 'syarat', 'jikaxe2x80xa6']"
2576,2021-10-09 1:08:29,1446643699660644352,Mahendra Bratta,vaksin sinovac pfizer moderna skrng mulai vaksin zifivax masyarakat nya cuma jadi kelinci percobaan semua suntikxe2x80xa6 ,vaksin sinovac pfizer moderna skrng mulai vaksin zifivax masyarakat nya cuma jadi kelinci percobaan semua suntikxe2x80xa6 ,"['vaksin', 'sinovac', 'pfizer', 'moderna', 'skrng', 'mulai', 'vaksin', 'zifivax', 'masyarakat', 'nya', 'cuma', 'jadi', 'kelinci', 'percobaan', 'semua', 'suntikxe2x80xa6']",['vaksin sinovac pfizer moderna skrng mulai vaksin zifivax masyarakat nya cuma jadi kelinci percobaan semua suntikxe2x80xa6'],"['vaksin', 'sinovac', 'pfizer', 'moderna', 'skrng', 'mulai', 'vaksin', 'zifivax', 'masyarakat', 'nya', 'cuma', 'jadi', 'kelinci', 'percobaan', 'semua', 'suntikxe2x80xa6']"
2577,2021-10-09 1:07:38,1446643483855384581,Ai, pake vaksin apa kalau az berai vaksinnya nanti di akhir oktober kalau pakenya moderna dan sinovac bxe2x80xa6 , pake vaksin apa kalau az berai vaksinnya nanti di akhir oktober kalau pakenya moderna dan sinovac bxe2x80xa6 ,"['pake', 'vaksin', 'apa', 'kalau', 'az', 'berai', 'vaksinnya', 'nanti', 'di', 'akhir', 'oktober', 'kalau', 'pakenya', 'moderna', 'dan', 'sinovac', 'bxe2x80xa6']",[' pake vaksin apa kalau az berai vaksinnya nanti di akhir oktober kalau pakenya moderna dan sinovac bxe2x80xa6'],"['pake', 'vaksin', 'apa', 'kalau', 'az', 'berai', 'vaksinnya', 'nanti', 'di', 'akhir', 'oktober', 'kalau', 'pakenya', 'moderna', 'dan', 'sinovac', 'bxe2x80xa6']"
2578,2021-10-09 1:05:06,1446642845289385987,Kiky🐢 || COUNTDOWN,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2579,2021-10-09 0:49:59,1446639040116105221,희규,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2580,2021-10-09 0:47:40,1446638459024646152,S,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2581,2021-10-09 0:46:47,1446638237443780608,Lily,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2582,2021-10-09 0:46:45,1446638228883214337,𝚌𝚘𝚛𝚗 𝚜𝚊𝚕𝚊𝚍,vaksin zifivax di klaim cocok dan aman untuk indonesia kalau ajah keluarnya pas awal tahun aku milih ini daripada sinovac,vaksin zifivax di klaim cocok dan aman untuk indonesia kalau ajah keluarnya pas awal tahun aku milih ini daripada sinovac,"['vaksin', 'zifivax', 'di', 'klaim', 'cocok', 'dan', 'aman', 'untuk', 'indonesia', 'kalau', 'ajah', 'keluarnya', 'pas', 'awal', 'tahun', 'aku', 'milih', 'ini', 'daripada', 'sinovac']",['vaksin zifivax di klaim cocok dan aman untuk indonesia kalau ajah keluarnya pas awal tahun aku milih ini daripada sinovac'],"['vaksin', 'zifivax', 'di', 'klaim', 'cocok', 'dan', 'aman', 'untuk', 'indonesia', 'kalau', 'ajah', 'keluarnya', 'pa', 'awal', 'tahun', 'aku', 'milih', 'ini', 'daripada', 'sinovac']"
2583,2021-10-09 0:44:31,1446637666066321412,🌙🐠🐵¹²⁷,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2584,2021-10-09 0:44:16,1446637604904964096,HaeJun,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2585,2021-10-09 0:30:11,1446634058537127936,IG: @BorobudurNews,jadwal amp daftar pesea vaksin sinovac di polres magelang hari ini ,jadwal amp daftar pesea vaksin sinovac di polres magelang hari ini ,"['jadwal', 'amp', 'daftar', 'pesea', 'vaksin', 'sinovac', 'di', 'polres', 'magelang', 'hari', 'ini']",['jadwal amp daftar pesea vaksin sinovac di polres magelang hari ini'],"['jadwal', 'amp', 'daftar', 'pesea', 'vaksin', 'sinovac', 'di', 'polres', 'magelang', 'hari', 'ini']"
2586,2021-10-09 0:26:15,1446633070187225090,Opsiin,warga singapura ramairamai pilih sinovac dan sinopharm untuk vaksin booster xe2x80x93 merdeka xe2x80x93 ,warga singapura ramairamai pilih sinovac dan sinopharm untuk vaksin booster xe2x80x93 merdeka xe2x80x93 ,"['warga', 'singapura', 'ramairamai', 'pilih', 'sinovac', 'dan', 'sinopharm', 'untuk', 'vaksin', 'booster', 'xe2x80x93', 'merdeka', 'xe2x80x93']",['warga singapura ramairamai pilih sinovac dan sinopharm untuk vaksin booster xe2x80x93 merdeka xe2x80x93'],"['warga', 'singapura', 'ramairamai', 'pilih', 'sinovac', 'dan', 'sinopharm', 'untuk', 'vaksin', 'booster', 'xe2x80x93', 'merdeka', 'xe2x80x93']"
2587,2021-10-09 0:24:12,1446632555025887237,faza, minum pct ajaa semoga bs kurangin efek post vaksinasinya ada yg bilang sampai 3 hari kmrn sinovacxe2x80xa6 , minum pct ajaa semoga bs kurangin efek post vaksinasinya ada yg bilang sampai 3 hari kmrn sinovacxe2x80xa6 ,"['minum', 'pct', 'ajaa', 'semoga', 'bs', 'kurangin', 'efek', 'post', 'vaksinasinya', 'ada', 'yg', 'bilang', 'sampai', '3', 'hari', 'kmrn', 'sinovacxe2x80xa6']",[' minum pct ajaa semoga bs kurangin efek post vaksinasinya ada yg bilang sampai 3 hari kmrn sinovacxe2x80xa6'],"['minum', 'pct', 'ajaa', 'semoga', 'b', 'kurangin', 'efek', 'post', 'vaksinasinya', 'ada', 'yg', 'bilang', 'sampai', '3', 'hari', 'kmrn', 'sinovacxe2x80xa6']"
2588,2021-10-09 0:21:50,1446631956079251459,Ilham Wicaksono, salaman  karena saya zombie model sinovac, salaman  karena saya zombie model sinovac,"['salaman', 'karena', 'saya', 'zombie', 'model', 'sinovac']",[' salaman  karena saya zombie model sinovac'],"['salaman', 'karena', 'saya', 'zombie', 'model', 'sinovac']"
2589,2021-10-09 0:19:32,1446631376883568641,bila yg tertulis, gapapa malah aku kecepetan 6 hari tpi aku yg sinovac ya, gapapa malah aku kecepetan 6 hari tpi aku yg sinovac ya,"['gapapa', 'malah', 'aku', 'kecepetan', '6', 'hari', 'tpi', 'aku', 'yg', 'sinovac', 'ya']",[' gapapa malah aku kecepetan 6 hari tpi aku yg sinovac ya'],"['gapapa', 'malah', 'aku', 'kecepetan', '6', 'hari', 'tpi', 'aku', 'yg', 'sinovac', 'ya']"
2590,2021-10-09 0:18:24,1446631093604544514,meh, iya faz pake moderna bener2 jauh bgt efek kipinya dibanding setelah vaksin sinovac demi perlindungan diri hmmm, iya faz pake moderna bener2 jauh bgt efek kipinya dibanding setelah vaksin sinovac demi perlindungan diri hmmm,"['iya', 'faz', 'pake', 'moderna', 'bener2', 'jauh', 'bgt', 'efek', 'kipinya', 'dibanding', 'setelah', 'vaksin', 'sinovac', 'demi', 'perlindungan', 'diri', 'hmmm']",[' iya faz pake moderna bener2 jauh bgt efek kipinya dibanding setelah vaksin sinovac demi perlindungan diri hmmm'],"['iya', 'faz', 'pake', 'moderna', 'bener2', 'jauh', 'bgt', 'efek', 'kipinya', 'dibanding', 'setelah', 'vaksin', 'sinovac', 'demi', 'perlindungan', 'diri', 'hmmm']"
2591,2021-10-09 0:12:07,1446629512981061632,AlfredGeary, yg sudah suntik sinovac gimana ya apa mw dosis ketiga lagi, yg sudah suntik sinovac gimana ya apa mw dosis ketiga lagi,"['yg', 'sudah', 'suntik', 'sinovac', 'gimana', 'ya', 'apa', 'mw', 'dosis', 'ketiga', 'lagi']",[' yg sudah suntik sinovac gimana ya apa mw dosis ketiga lagi'],"['yg', 'sudah', 'suntik', 'sinovac', 'gimana', 'ya', 'apa', 'mw', 'dosis', 'ketiga', 'lagi']"
2592,2021-10-09 0:11:22,1446629322240913411,Untari,nanti bareng aku di rs citarum jadwalnya ada 50 org yg barengan mau disuntik vaksin sinovac alhamdulillah makin haxe2x80xa6 ,nanti bareng aku di rs citarum jadwalnya ada 50 org yg barengan mau disuntik vaksin sinovac alhamdulillah makin haxe2x80xa6 ,"['nanti', 'bareng', 'aku', 'di', 'rs', 'citarum', 'jadwalnya', 'ada', '50', 'org', 'yg', 'barengan', 'mau', 'disuntik', 'vaksin', 'sinovac', 'alhamdulillah', 'makin', 'haxe2x80xa6']",['nanti bareng aku di rs citarum jadwalnya ada 50 org yg barengan mau disuntik vaksin sinovac alhamdulillah makin haxe2x80xa6'],"['nanti', 'bareng', 'aku', 'di', 'r', 'citarum', 'jadwalnya', 'ada', '50', 'org', 'yg', 'barengan', 'mau', 'disuntik', 'vaksin', 'sinovac', 'alhamdulillah', 'makin', 'haxe2x80xa6']"
2593,2021-10-09 0:08:06,1446628499834343427,Untari,jadwalnya jam 10 di rs citarum semarang aku bakalan dinjuss dosis peama vaksin sinovac ya gaes skrg si masi biasxe2x80xa6 ,jadwalnya jam 10 di rs citarum semarang aku bakalan dinjuss dosis peama vaksin sinovac ya gaes skrg si masi biasxe2x80xa6 ,"['jadwalnya', 'jam', '10', 'di', 'rs', 'citarum', 'semarang', 'aku', 'bakalan', 'dinjuss', 'dosis', 'peama', 'vaksin', 'sinovac', 'ya', 'gaes', 'skrg', 'si', 'masi', 'biasxe2x80xa6']",['jadwalnya jam 10 di rs citarum semarang aku bakalan dinjuss dosis peama vaksin sinovac ya gaes skrg si masi biasxe2x80xa6'],"['jadwalnya', 'jam', '10', 'di', 'r', 'citarum', 'semarang', 'aku', 'bakalan', 'dinjuss', 'dosis', 'peama', 'vaksin', 'sinovac', 'ya', 'gaes', 'skrg', 'si', 'masi', 'biasxe2x80xa6']"
2594,2021-10-09 0:06:14,1446628031015964674,Om Didik,agenda giat hari ini adalah vaksinasi sinovac dosis 2 di pondok pesantren nurul huda desa sumberwudi untuk pelajarxe2x80xa6 ,agenda giat hari ini adalah vaksinasi sinovac dosis 2 di pondok pesantren nurul huda desa sumberwudi untuk pelajarxe2x80xa6 ,"['agenda', 'giat', 'hari', 'ini', 'adalah', 'vaksinasi', 'sinovac', 'dosis', '2', 'di', 'pondok', 'pesantren', 'nurul', 'huda', 'desa', 'sumberwudi', 'untuk', 'pelajarxe2x80xa6']",['agenda giat hari ini adalah vaksinasi sinovac dosis 2 di pondok pesantren nurul huda desa sumberwudi untuk pelajarxe2x80xa6'],"['agenda', 'giat', 'hari', 'ini', 'adalah', 'vaksinasi', 'sinovac', 'dosis', '2', 'di', 'pondok', 'pesantren', 'nurul', 'huda', 'desa', 'sumberwudi', 'untuk', 'pelajarxe2x80xa6']"
2595,2021-10-09 0:01:44,1446626898490978308,Zefanya, tunggu sinovac gapapa nunggu sekarang daripada menyesal seumur hidup   soalnya pfizer ini pakai mxe2x80xa6 , tunggu sinovac gapapa nunggu sekarang daripada menyesal seumur hidup   soalnya pfizer ini pakai mxe2x80xa6 ,"['tunggu', 'sinovac', 'gapapa', 'nunggu', 'sekarang', 'daripada', 'menyesal', 'seumur', 'hidup', 'soalnya', 'pfizer', 'ini', 'pakai', 'mxe2x80xa6']",[' tunggu sinovac gapapa nunggu sekarang daripada menyesal seumur hidup   soalnya pfizer ini pakai mxe2x80xa6'],"['tunggu', 'sinovac', 'gapapa', 'nunggu', 'sekarang', 'daripada', 'menyesal', 'seumur', 'hidup', 'soalnya', 'pfizer', 'ini', 'pakai', 'mxe2x80xa6']"
2596,2021-10-08 23:55:30,1446625329615826948,희츄🍒Heeqiu,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2597,2021-10-08 23:50:02,1446623953120739328,PRMNBogor,update vaksin covid19 puskesmas kiarapandak bogor hari ini 9 oktober 2021 pakai sinovac dan pfizer ,update vaksin covid19 puskesmas kiarapandak bogor hari ini 9 oktober 2021 pakai sinovac dan pfizer ,"['update', 'vaksin', 'covid19', 'puskesmas', 'kiarapandak', 'bogor', 'hari', 'ini', '9', 'oktober', '2021', 'pakai', 'sinovac', 'dan', 'pfizer']",['update vaksin covid19 puskesmas kiarapandak bogor hari ini 9 oktober 2021 pakai sinovac dan pfizer'],"['update', 'vaksin', 'covid19', 'puskesmas', 'kiarapandak', 'bogor', 'hari', 'ini', '9', 'oktober', '2021', 'pakai', 'sinovac', 'dan', 'pfizer']"
2598,2021-10-08 23:49:57,1446623935206936578,"Harap Senang, Ada Asesmen Nasional 🤩", iya cukup tes kalau vaksinnya sinovac yang udah vaksin pfizerbio n techmoderna gak perlu tes, iya cukup tes kalau vaksinnya sinovac yang udah vaksin pfizerbio n techmoderna gak perlu tes,"['iya', 'cukup', 'tes', 'kalau', 'vaksinnya', 'sinovac', 'yang', 'udah', 'vaksin', 'pfizerbio', 'n', 'techmoderna', 'gak', 'perlu', 'tes']",[' iya cukup tes kalau vaksinnya sinovac yang udah vaksin pfizerbio n techmoderna gak perlu tes'],"['iya', 'cukup', 'te', 'kalau', 'vaksinnya', 'sinovac', 'yang', 'udah', 'vaksin', 'pfizerbio', 'n', 'techmoderna', 'gak', 'perlu', 'te']"
2599,2021-10-08 23:47:24,1446623294212378627,Huan Zhu🌸,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang ,"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']",['  super junior 16th debut anniversary b16 inspiration  vaksin massal   sabtu 16 oktober 2021 xe2x8fxb0 8 sampai 12 siang'],"['super', 'junior', '16th', 'debut', 'anniversary', 'b16', 'inspiration', 'vaksin', 'massal', 'sabtu', '16', 'oktober', '2021', 'xe2x8fxb0', '8', 'sampai', '12', 'siang']"
2600,2021-10-08 23:38:32,1446621060896419845,qsheba,    yb khairy jamaluddin menjadi individu peama yang menerima suntikan vaksin coronavac dari sinovxe2x80xa6,    yb khairy jamaluddin menjadi individu peama yang menerima suntikan vaksin coronavac dari sinovxe2x80xa6,"['yb', 'khairy', 'jamaluddin', 'menjadi', 'individu', 'peama', 'yang', 'menerima', 'suntikan', 'vaksin', 'coronavac', 'dari', 'sinovxe2x80xa6']",['    yb khairy jamaluddin menjadi individu peama yang menerima suntikan vaksin coronavac dari sinovxe2x80xa6'],"['yb', 'khairy', 'jamaluddin', 'menjadi', 'individu', 'peama', 'yang', 'menerima', 'suntikan', 'vaksin', 'coronavac', 'dari', 'sinovxe2x80xa6']"
2601,2021-10-08 23:37:15,1446620737012334595,/delvote on,jog info vaksin sinovac donggggg,jog info vaksin sinovac donggggg,"['jog', 'info', 'vaksin', 'sinovac', 'donggggg']",['jog info vaksin sinovac donggggg'],"['jog', 'info', 'vaksin', 'sinovac', 'donggggg']"
2602,2021-10-08 23:32:09,1446619453689454593,mark leeeeeee,    yb khairy jamaluddin menjadi individu peama yang menerima suntikan vaksin coronavac dari sinovxe2x80xa6,    yb khairy jamaluddin menjadi individu peama yang menerima suntikan vaksin coronavac dari sinovxe2x80xa6,"['yb', 'khairy', 'jamaluddin', 'menjadi', 'individu', 'peama', 'yang', 'menerima', 'suntikan', 'vaksin', 'coronavac', 'dari', 'sinovxe2x80xa6']",['    yb khairy jamaluddin menjadi individu peama yang menerima suntikan vaksin coronavac dari sinovxe2x80xa6'],"['yb', 'khairy', 'jamaluddin', 'menjadi', 'individu', 'peama', 'yang', 'menerima', 'suntikan', 'vaksin', 'coronavac', 'dari', 'sinovxe2x80xa6']"
2603,2021-10-08 23:30:06,1446618938020749313,RPXindo,  sinovac katanya bukan mrnatp qta gak tau jgamannya ya gak vaksin,  sinovac katanya bukan mrnatp qta gak tau jgamannya ya gak vaksin,"['sinovac', 'katanya', 'bukan', 'mrnatp', 'qta', 'gak', 'tau', 'jgamannya', 'ya', 'gak', 'vaksin']",['  sinovac katanya bukan mrnatp qta gak tau jgamannya ya gak vaksin'],"['sinovac', 'katanya', 'bukan', 'mrnatp', 'qta', 'gak', 'tau', 'jgamannya', 'ya', 'gak', 'vaksin']"
